3.745401	9.507143	7.319939	5.986585	1.560186	1.559945	0.580836	8.661761	6.011150	7.080726	0.205845	9.699099	8.324426	2.123391	1.818250	1.834045	3.042422	5.247564	4.319450	2.912291	6.118529	1.394939	2.921446	3.663618	4.560700	7.851760	1.996738	5.142344	5.924146	0.464504	6.075449	1.705241	0.650516	9.488855	9.656320	8.083973	3.046138	0.976721	6.842330	4.401525	1.220382	4.951769	0.343885	9.093204	2.587800	6.625223	3.117111	5.200680	5.467103	1.848545	9.695846	7.751328	9.394989	8.948274	5.979000	9.218742	0.884925	1.959829	0.452273	3.253303	3.886773	2.713490	8.287375	3.567533	2.809345	5.426961	1.409242	8.021970	0.745506	9.868869	7.722448	1.987157	0.055221	8.154614	7.068573	7.290072	7.712703	0.740447	3.584657	1.158691	8.631034	6.232981	3.308980	0.635584	3.109823	3.251833	7.296062	6.375575	8.872127	4.722149	1.195942	7.132448	7.607850	5.612772	7.709672	4.937956	5.227328	4.275410	0.254191	1.078914
0.314292	6.364104	3.143560	5.085707	9.075665	2.492922	4.103829	7.555511	2.287982	0.769799	2.897515	1.612213	9.296977	8.081204	6.334038	8.714606	8.036721	1.865701	8.925590	5.393422	8.074402	8.960913	3.180035	1.100519	2.279352	4.271078	8.180148	8.607306	0.069521	5.107473	4.174110	2.221078	1.198654	3.376152	9.429097	3.232029	5.187906	7.030190	3.636296	9.717821	9.624473	2.517823	4.972485	3.008783	2.848405	0.368869	6.095643	5.026790	0.514788	2.786465	9.082659	2.395619	1.448949	4.894528	9.856505	2.420553	6.721355	7.616196	2.376375	7.282163	3.677831	6.323058	6.335297	5.357747	0.902898	8.353025	3.207801	1.865185	0.407751	5.908929	6.775644	0.165878	5.120931	2.264958	6.451728	1.743664	6.909377	3.867353	9.367300	1.375209	3.410664	1.134735	9.246936	8.773394	2.579416	6.599840	8.172222	5.552008	5.296506	2.418523	0.931028	8.972158	9.004181	6.331015	3.390298	3.492096	7.259557	8.971103	8.870864	7.798755
6.420316	0.841400	1.616287	8.985542	6.064291	0.091971	1.014715	6.635018	0.050616	1.608081	5.487338	6.918952	6.519613	2.242693	7.121792	2.372491	3.253997	7.464914	6.496329	8.492234	6.576129	5.683086	0.936748	3.677158	2.652024	2.439896	9.730106	3.930977	8.920466	6.311386	7.948113	5.026371	5.769039	4.925177	1.952430	7.224521	2.807724	0.243160	6.454723	1.771107	9.404586	9.539286	9.148644	3.701587	0.154566	9.283186	4.281841	9.666548	9.636200	8.530095	2.944489	3.850977	8.511367	3.169220	1.694927	5.568013	9.361548	6.960298	5.700612	0.971765	6.150072	9.900539	1.400840	5.183297	8.773731	7.407686	6.970157	7.024841	3.594912	2.935918	8.093612	8.101134	8.670723	9.132406	5.113424	5.015163	7.982952	6.499639	7.019669	7.957927	8.900053	3.379952	3.755830	0.939819	5.782801	0.359423	4.655980	5.426446	2.865413	5.908333	0.305002	0.373482	8.226006	3.601906	1.270605	5.222433	7.699936	2.158210	6.228905	0.853475
0.516817	5.313546	5.406351	6.374299	7.260913	9.758521	5.163003	3.229565	7.951862	2.708323	4.389714	0.784564	0.253507	9.626484	8.359801	6.959742	4.089529	1.732943	1.564370	2.502429	5.492267	7.145959	6.601974	2.799339	9.548653	7.378969	5.543541	6.117207	4.196001	2.477310	3.559727	7.578461	0.143935	1.160726	0.460026	0.407288	8.554606	7.036579	4.741738	0.978342	4.916159	4.734718	1.732019	4.338516	3.985047	6.158501	6.350937	0.453040	3.746126	6.258599	5.031363	8.564898	6.586936	1.629344	0.705687	6.424193	0.265113	5.857756	9.402302	5.754742	3.881699	6.432882	4.582529	5.456168	9.414648	3.861026	9.611906	9.053506	1.957911	0.693613	1.007780	0.182218	0.944430	6.830068	0.711886	3.189756	8.448753	0.232719	8.144685	2.818548	1.181648	6.967372	6.289428	8.774720	7.350710	8.034809	2.820346	1.774395	7.506148	8.068347	9.905051	4.126177	3.720181	7.764130	3.408035	9.307573	8.584128	4.289940	7.508711	7.545429
1.031239	9.025529	5.052524	8.264575	3.200496	8.955232	3.892017	0.108377	9.053820	0.912867	3.193136	9.500620	9.506071	5.734379	6.318372	4.484455	2.932108	3.286645	6.725185	7.523745	7.915790	7.896181	0.912061	4.944203	0.575588	5.495289	4.415305	8.877042	3.509150	1.170670	1.429917	7.615106	6.182181	1.011227	0.841068	7.009691	0.727630	8.218601	7.062422	0.813488	0.848377	9.866396	3.742708	3.706421	8.127996	9.472486	9.860011	7.533782	3.762596	0.835007	7.771469	5.584042	4.242220	9.063544	1.111975	4.926251	0.113536	4.686606	0.563033	1.188179	1.175262	6.492103	7.460449	5.833688	9.621725	3.748706	2.857121	8.685991	2.235958	9.632225	0.121545	9.698788	0.431599	8.911431	5.277011	9.929648	0.737966	5.538543	9.693025	5.230978	6.293986	6.957487	4.545411	6.275581	5.843143	9.011580	0.454464	2.809632	9.504115	8.902638	4.556568	6.201326	2.773812	1.881212	4.636984	3.533522	5.836561	0.777346	9.743948	9.862107
6.981617	5.360964	3.095276	8.137950	6.847312	1.626169	9.109272	8.225372	9.497999	7.257195	6.134152	4.182430	9.327285	8.660639	0.452187	0.263670	3.764634	8.105533	9.872761	1.504169	5.941307	3.808909	9.699144	8.421189	8.383287	4.686932	4.148195	2.734071	0.563755	8.647224	8.129010	9.997177	9.966368	5.554317	7.689874	9.447657	8.496474	2.473481	4.505441	1.291594	9.540510	6.061746	2.286428	6.717007	6.181282	3.581627	1.135576	6.715732	5.203077	7.723184	5.201635	8.521815	5.519068	5.609380	8.766536	4.034829	1.340152	0.287827	7.551373	6.203096	7.040798	2.129642	1.363715	0.145447	3.505876	5.899177	3.922440	4.374749	9.041587	3.482555	5.139895	7.836530	3.965428	6.220867	8.623637	9.495206	1.470735	9.265876	4.921163	2.582444	4.591358	9.800326	4.926181	3.287516	6.334009	2.401456	0.758633	1.288797	1.280458	1.519027	1.388272	6.408747	1.818801	3.456673	8.967884	4.739616	6.675577	1.723199	1.922890	0.408686
1.689351	2.785903	1.770105	0.887025	1.206359	4.607788	2.063337	3.642699	5.034173	6.903948	0.393121	7.994104	6.279004	0.817590	8.735786	9.208724	0.610780	2.768776	8.062013	7.482597	1.845210	2.093493	3.704721	4.845230	6.182548	3.689136	4.625347	7.474709	0.366832	2.524369	7.133496	8.952068	5.116774	5.321135	1.071720	4.474124	5.326173	2.424705	2.692432	3.772842	0.200712	3.220792	2.114480	3.274974	1.197621	8.905273	5.935925	6.791023	7.891712	4.984422	0.869203	5.371065	5.868411	7.454395	4.316595	1.275803	2.837759	3.630823	6.459172	5.707783	3.560967	9.865152	6.057748	2.372268	1.017825	1.528591	2.459577	1.606814	1.865670	2.850952	1.733736	8.967654	0.802337	5.245114	4.103968	9.823786	1.120389	3.978556	9.694704	8.655071	8.170721	2.579028	1.708876	6.686432	9.293760	5.567629	5.716127	2.799791	7.694929	1.870437	3.236792	4.254364	5.076104	2.424097	1.148368	6.106200	2.886306	5.812382	1.543627	4.811401
5.325894	0.518235	3.366043	1.344147	0.633750	9.899602	3.223538	8.098744	2.546407	6.815027	7.602279	5.956387	4.715762	4.118409	3.488683	9.295291	8.306194	9.650269	1.242972	7.308675	9.383405	1.812331	0.664963	7.411206	5.744731	8.418288	1.397724	7.952673	2.016273	1.636559	1.642658	8.145747	6.651972	5.230654	3.588305	8.772005	3.924451	8.165994	4.391349	3.769444	4.626798	3.013779	7.476094	5.027204	2.322127	8.995746	3.838912	5.435529	9.064721	6.242380	1.168980	9.398321	6.277081	3.349056	1.392721	7.940252	6.200728	5.334611	8.938926	7.885972	1.516749	3.117221	2.484891	7.439463	0.335324	5.698897	7.624587	8.767656	3.420817	8.212573	1.106317	8.464523	1.274887	3.972873	7.972954	1.499174	2.292514	7.222526	7.200365	6.411476	6.939484	5.427244	2.517991	3.456960	1.815977	9.084506	5.833918	4.008514	4.620058	9.472833	1.533514	5.862298	5.058887	6.114542	0.181102	8.721239	9.321183	5.651332	6.966508	9.224994
7.072386	1.525390	5.762884	6.067150	4.241307	7.364442	9.343670	9.255685	4.508394	1.132380	9.848412	8.388981	1.246627	9.208419	8.698964	5.188381	5.912754	3.990027	0.547616	3.351972	8.028534	0.046320	3.334992	3.981687	5.373956	9.198556	3.463460	3.469532	7.375012	4.522179	2.246048	4.524395	1.408570	1.763870	4.983678	4.189254	9.148459	3.623939	5.805884	6.322643	0.130945	6.635374	1.780360	9.610703	1.486627	4.146241	0.853497	9.968743	5.021950	5.953850	0.670765	7.499605	2.099056	8.980543	2.051396	1.906877	0.365497	4.720669	5.648411	0.657086	7.755276	4.532888	5.243903	4.407627	4.007631	5.596403	1.552402	1.819281	8.617856	9.461155	3.733093	2.707447	6.439995	4.087342	0.253864	1.561526	7.159722	6.589239	0.270960	2.219722	2.310748	6.718927	0.197105	1.041086	7.999161	1.785447	6.527461	2.381828	0.994414	2.431722	7.222669	8.556965	8.302199	3.971835	6.680851	2.049843	2.931477	8.963358	0.130019	0.855085
2.078863	0.265322	1.814354	5.830416	4.214246	8.926717	8.174436	3.418174	2.594234	3.796924	5.902949	2.680636	6.241489	4.094117	5.520472	4.361265	2.944658	9.484533	7.636058	1.401132	8.684680	4.874312	8.945522	7.998553	4.252135	0.224693	2.686774	5.416342	6.334782	2.578877	1.393561	8.349302	9.844022	5.256902	1.716793	2.723073	0.183907	9.142988	1.177511	5.765165	2.740552	5.541780	6.514204	8.297418	2.064213	0.109958	1.368856	9.000186	8.738901	5.974131	6.005169	6.650367	1.753713	9.144119	4.187705	3.831385	5.189177	0.469660	1.662834	7.380336	0.827987	6.031521	2.453491	3.892956	2.886937	3.556727	7.190459	2.971217	5.664046	4.760504	6.636712	9.368297	7.325721	2.149404	0.311831	2.622640	5.950779	0.514258	4.963662	5.968428	3.342439	7.709122	1.065983	0.751378	7.281888	4.954913	6.884024	4.348273	2.464020	8.191023	7.994159	6.946965	2.721451	5.902307	3.609739	0.915821	9.173136	1.368186	9.502374	4.460058
